Kode Provinsi,Nama Provinsi,Komoditas,Bulan,Tahun,Produksi (Ton),Harga
32,JAWA BARAT,Cabai Rawit Merah,Juli,2025,14704,"Rp60,169"
33,JAWA TENGAH,Cabai Rawit Merah,Juli,2025,28913,"Rp50,971"
34,D.I YOGYAKARTA,Cabai Rawit Merah,Juli,2025,2720,"Rp49,515"
35,JAWA TIMUR,Cabai Rawit Merah,Juli,2025,72834,"Rp52,770"
36,BANTEN,Cabai Rawit Merah,Juli,2025,509,"Rp63,081"
51,BALI,Cabai Rawit Merah,Juli,2025,2950,"Rp54,838"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,Juli,2025,7308,"Rp54,220"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,Juli,2025,1926,"Rp73,123"
61,KALIMANTAN BARAT,Cabai Rawit Merah,Juli,2025,719,"Rp73,646"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,Juli,2025,477,"Rp90,365"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,Juli,2025,661,"Rp81,134"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,Juli,2025,471,"Rp70,925"
65,KALIMANTAN UTARA,Cabai Rawit Merah,Juli,2025,723,"Rp83,310"
71,SULAWESI UTARA,Cabai Rawit Merah,Juli,2025,1021,"Rp84,621"
72,SULAWESI TENGAH,Cabai Rawit Merah,Juli,2025,1197,"Rp70,934"
73,SULAWESI SELATAN,Cabai Rawit Merah,Juli,2025,3869,"Rp47,311"
74,SULAWESI TENGGARA,Cabai Rawit Merah,Juli,2025,330,"Rp66,098"
75,GORONTALO,Cabai Rawit Merah,Juli,2025,832,"Rp77,058"
76,SULAWESI BARAT,Cabai Rawit Merah,Juli,2025,175,"Rp53,898"
81,MALUKU,Cabai Rawit Merah,Juli,2025,205,"Rp101,184"
82,MALUKU UTARA,Cabai Rawit Merah,Juli,2025,175,"Rp107,919"
91,PAPUA,Cabai Rawit Merah,Juli,2025,11,"Rp102,746"
92,PAPUA BARAT,Cabai Rawit Merah,Juli,2025,18,"Rp87,554"
93,PAPUA SELATAN,Cabai Rawit Merah,Juli,2025,,"Rp124,840"
94,PAPUA TENGAH,Cabai Rawit Merah,Juli,2025,,"Rp125,813"
95,PAPUA PEGUNUNGAN,Cabai Rawit Merah,Juli,2025,2,"Rp120,000"
96,PAPUA BARAT DAYA,Cabai Rawit Merah,Juli,2025,,"Rp92,196"
11,ACEH,Daging Ayam Ras,Juli,2025,4017,"Rp29,281"
12,SUMATERA UTARA,Daging Ayam Ras,Juli,2025,19533,"Rp32,824"
13,SUMATERA BARAT,Daging Ayam Ras,Juli,2025,6792,"Rp35,497"
14,RIAU,Daging Ayam Ras,Juli,2025,11126,"Rp34,592"
15,JAMBI,Daging Ayam Ras,Juli,2025,4697,"Rp35,433"
16,SUMATERA SELATAN,Daging Ayam Ras,Juli,2025,12595,"Rp33,378"
17,BENGKULU,Daging Ayam Ras,Juli,2025,1000,"Rp37,590"
18,LAMPUNG,Daging Ayam Ras,Juli,2025,10319,"Rp34,883"
19,KEPULAUAN BANGKA BELITUNG,Daging Ayam Ras,Juli,2025,2210,"Rp38,046"
21,KEPULAUAN RIAU,Daging Ayam Ras,Juli,2025,1970,"Rp39,573"
31,DKI JAKARTA,Daging Ayam Ras,Juli,2025,,"Rp36,807"
32,JAWA BARAT,Daging Ayam Ras,Juli,2025,81061,"Rp34,594"
33,JAWA TENGAH,Daging Ayam Ras,Juli,2025,65530,"Rp33,862"
34,D.I YOGYAKARTA,Daging Ayam Ras,Juli,2025,6739,"Rp31,390"
35,JAWA TIMUR,Daging Ayam Ras,Juli,2025,42328,"Rp31,884"
36,BANTEN,Daging Ayam Ras,Juli,2025,20370,"Rp35,098"
51,BALI,Daging Ayam Ras,Juli,2025,8999,"Rp38,310"
52,NUSA TENGGARA BARAT,Daging Ayam Ras,Juli,2025,4296,"Rp36,010"
53,NUSA TENGGARA TIMUR,Daging Ayam Ras,Juli,2025,1686,"Rp43,895"
61,KALIMANTAN BARAT,Daging Ayam Ras,Juli,2025,6227,"Rp41,944"
62,KALIMANTAN TENGAH,Daging Ayam Ras,Juli,2025,3374,"Rp39,338"
63,KALIMANTAN SELATAN,Daging Ayam Ras,Juli,2025,10597,"Rp32,109"
64,KALIMANTAN TIMUR,Daging Ayam Ras,Juli,2025,6141,"Rp38,977"
65,KALIMANTAN UTARA,Daging Ayam Ras,Juli,2025,496,"Rp46,049"
71,SULAWESI UTARA,Daging Ayam Ras,Juli,2025,1325,"Rp35,071"
72,SULAWESI TENGAH,Daging Ayam Ras,Juli,2025,1127,"Rp34,030"
73,SULAWESI SELATAN,Daging Ayam Ras,Juli,2025,10080,"Rp27,283"
74,SULAWESI TENGGARA,Daging Ayam Ras,Juli,2025,877,"Rp32,525"
75,GORONTALO,Daging Ayam Ras,Juli,2025,631,"Rp30,341"
76,SULAWESI BARAT,Daging Ayam Ras,Juli,2025,379,"Rp29,955"
81,MALUKU,Daging Ayam Ras,Juli,2025,27,"Rp44,166"
82,MALUKU UTARA,Daging Ayam Ras,Juli,2025,11,"Rp45,735"
91,PAPUA,Daging Ayam Ras,Juli,2025,605,"Rp41,047"
92,PAPUA BARAT,Daging Ayam Ras,Juli,2025,84,"Rp47,143"
93,PAPUA SELATAN,Daging Ayam Ras,Juli,2025,,"Rp46,194"
94,PAPUA TENGAH,Daging Ayam Ras,Juli,2025,,"Rp47,309"
95,PAPUA PEGUNUNGAN,Daging Ayam Ras,Juli,2025,,"Rp60,000"
96,PAPUA BARAT DAYA,Daging Ayam Ras,Juli,2025,,"Rp43,678"
11,ACEH,Daging Sapi Murni,Juli,2025,1353,"Rp152,207"
12,SUMATERA UTARA,Daging Sapi Murni,Juli,2025,1745,"Rp128,158"
13,SUMATERA BARAT,Daging Sapi Murni,Juli,2025,1170,"Rp142,943"
14,RIAU,Daging Sapi Murni,Juli,2025,1067,"Rp143,934"
15,JAMBI,Daging Sapi Murni,Juli,2025,822,"Rp132,459"
16,SUMATERA SELATAN,Daging Sapi Murni,Juli,2025,257,"Rp135,673"
17,BENGKULU,Daging Sapi Murni,Juli,2025,197,"Rp134,474"
18,LAMPUNG,Daging Sapi Murni,Juli,2025,1335,"Rp133,629"
19,KEPULAUAN BANGKA BELITUNG,Daging Sapi Murni,Juli,2025,442,"Rp140,208"
21,KEPULAUAN RIAU,Daging Sapi Murni,Juli,2025,38,"Rp160,553"
31,DKI JAKARTA,Daging Sapi Murni,Juli,2025,1936,"Rp133,288"
32,JAWA BARAT,Daging Sapi Murni,Juli,2025,5178,"Rp132,373"
33,JAWA TENGAH,Daging Sapi Murni,Juli,2025,3775,"Rp130,722"
34,D.I YOGYAKARTA,Daging Sapi Murni,Juli,2025,1725,"Rp134,479"
35,JAWA TIMUR,Daging Sapi Murni,Juli,2025,6418,"Rp119,223"
36,BANTEN,Daging Sapi Murni,Juli,2025,1477,"Rp134,451"
51,BALI,Daging Sapi Murni,Juli,2025,753,"Rp115,265"
52,NUSA TENGGARA BARAT,Daging Sapi Murni,Juli,2025,876,"Rp122,294"
53,NUSA TENGGARA TIMUR,Daging Sapi Murni,Juli,2025,398,"Rp111,975"
61,KALIMANTAN BARAT,Daging Sapi Murni,Juli,2025,248,"Rp155,303"
62,KALIMANTAN TENGAH,Daging Sapi Murni,Juli,2025,107,"Rp155,561"
63,KALIMANTAN SELATAN,Daging Sapi Murni,Juli,2025,969,"Rp155,119"
64,KALIMANTAN TIMUR,Daging Sapi Murni,Juli,2025,487,"Rp157,929"
65,KALIMANTAN UTARA,Daging Sapi Murni,Juli,2025,39,"Rp168,000"
71,SULAWESI UTARA,Daging Sapi Murni,Juli,2025,303,"Rp132,686"
72,SULAWESI TENGAH,Daging Sapi Murni,Juli,2025,280,"Rp136,502"
73,SULAWESI SELATAN,Daging Sapi Murni,Juli,2025,897,"Rp125,363"
74,SULAWESI TENGGARA,Daging Sapi Murni,Juli,2025,460,"Rp136,034"
75,GORONTALO,Daging Sapi Murni,Juli,2025,114,"Rp134,580"
76,SULAWESI BARAT,Daging Sapi Murni,Juli,2025,30,"Rp128,794"
81,MALUKU,Daging Sapi Murni,Juli,2025,27,"Rp124,557"
82,MALUKU UTARA,Daging Sapi Murni,Juli,2025,69,"Rp134,275"
91,PAPUA,Daging Sapi Murni,Juli,2025,40,"Rp147,386"
92,PAPUA BARAT,Daging Sapi Murni,Juli,2025,23,"Rp124,947"
93,PAPUA SELATAN,Daging Sapi Murni,Juli,2025,,"Rp138,141"
94,PAPUA TENGAH,Daging Sapi Murni,Juli,2025,,"Rp160,452"
95,PAPUA PEGUNUNGAN,Daging Sapi Murni,Juli,2025,88,"Rp120,000"
96,PAPUA BARAT DAYA,Daging Sapi Murni,Juli,2025,,"Rp153,411"
11,ACEH,Telur Ayam Ras,Juli,2025,149,"Rp26,595"
12,SUMATERA UTARA,Telur Ayam Ras,Juli,2025,48740,"Rp28,279"
13,SUMATERA BARAT,Telur Ayam Ras,Juli,2025,27020,"Rp28,375"
14,RIAU,Telur Ayam Ras,Juli,2025,450,"Rp28,002"
15,JAMBI,Telur Ayam Ras,Juli,2025,4268,"Rp27,379"
16,SUMATERA SELATAN,Telur Ayam Ras,Juli,2025,19178,"Rp27,492"
17,BENGKULU,Telur Ayam Ras,Juli,2025,506,"Rp27,323"
18,LAMPUNG,Telur Ayam Ras,Juli,2025,18397,"Rp27,856"
19,KEPULAUAN BANGKA BELITUNG,Telur Ayam Ras,Juli,2025,859,"Rp30,753"
21,KEPULAUAN RIAU,Telur Ayam Ras,Juli,2025,1642,"Rp31,012"
31,DKI JAKARTA,Telur Ayam Ras,Juli,2025,,"Rp28,615"
32,JAWA BARAT,Telur Ayam Ras,Juli,2025,59848,"Rp28,820"
33,JAWA TENGAH,Telur Ayam Ras,Juli,2025,61138,"Rp27,607"
34,D.I YOGYAKARTA,Telur Ayam Ras,Juli,2025,9611,"Rp27,640"
35,JAWA TIMUR,Telur Ayam Ras,Juli,2025,165515,"Rp27,263"
36,BANTEN,Telur Ayam Ras,Juli,2025,26888,"Rp28,284"
51,BALI,Telur Ayam Ras,Juli,2025,19270,"Rp27,215"
52,NUSA TENGGARA BARAT,Telur Ayam Ras,Juli,2025,3886,"Rp30,771"
53,NUSA TENGGARA TIMUR,Telur Ayam Ras,Juli,2025,390,"Rp31,861"
61,KALIMANTAN BARAT,Telur Ayam Ras,Juli,2025,7789,"Rp32,585"
62,KALIMANTAN TENGAH,Telur Ayam Ras,Juli,2025,366,"Rp31,558"
63,KALIMANTAN SELATAN,Telur Ayam Ras,Juli,2025,9724,"Rp29,611"
64,KALIMANTAN TIMUR,Telur Ayam Ras,Juli,2025,2846,"Rp32,140"
65,KALIMANTAN UTARA,Telur Ayam Ras,Juli,2025,171,"Rp34,145"
71,SULAWESI UTARA,Telur Ayam Ras,Juli,2025,2952,"Rp31,579"
72,SULAWESI TENGAH,Telur Ayam Ras,Juli,2025,2010,"Rp29,368"
73,SULAWESI SELATAN,Telur Ayam Ras,Juli,2025,20387,"Rp26,079"
74,SULAWESI TENGGARA,Telur Ayam Ras,Juli,2025,300,"Rp28,688"
75,GORONTALO,Telur Ayam Ras,Juli,2025,562,"Rp30,951"
76,SULAWESI BARAT,Telur Ayam Ras,Juli,2025,265,"Rp28,066"
81,MALUKU,Telur Ayam Ras,Juli,2025,69,"Rp35,671"
82,MALUKU UTARA,Telur Ayam Ras,Juli,2025,13,"Rp34,515"
91,PAPUA,Telur Ayam Ras,Juli,2025,333,"Rp36,537"
92,PAPUA BARAT,Telur Ayam Ras,Juli,2025,93,"Rp37,072"
93,PAPUA SELATAN,Telur Ayam Ras,Juli,2025,,"Rp50,898"
94,PAPUA TENGAH,Telur Ayam Ras,Juli,2025,,"Rp39,917"
95,PAPUA PEGUNUNGAN,Telur Ayam Ras,Juli,2025,,"Rp90,000"
96,PAPUA BARAT DAYA,Telur Ayam Ras,Juli,2025,,"Rp33,132"
11,ACEH,Cabai Rawit Merah,Agustus,2025,4541,"Rp44,721"
12,SUMATERA UTARA,Cabai Rawit Merah,Agustus,2025,9743,"Rp43,139"
13,SUMATERA BARAT,Cabai Rawit Merah,Agustus,2025,1648,"Rp44,984"
14,RIAU,Cabai Rawit Merah,Agustus,2025,747,"Rp49,655"
15,JAMBI,Cabai Rawit Merah,Agustus,2025,2956,"Rp41,936"
16,SUMATERA SELATAN,Cabai Rawit Merah,Agustus,2025,735,"Rp38,206"
17,BENGKULU,Cabai Rawit Merah,Agustus,2025,1426,"Rp42,008"
18,LAMPUNG,Cabai Rawit Merah,Agustus,2025,963,"Rp40,891"
19,KEPULAUAN BANGKA BELITUNG,Cabai Rawit Merah,Agustus,2025,527,"Rp57,001"
21,KEPULAUAN RIAU,Cabai Rawit Merah,Agustus,2025,94,"Rp65,419"
31,DKI JAKARTA,Cabai Rawit Merah,Agustus,2025,,"Rp48,644"
32,JAWA BARAT,Cabai Rawit Merah,Agustus,2025,15155,"Rp38,838"
33,JAWA TENGAH,Cabai Rawit Merah,Agustus,2025,24396,"Rp30,028"
34,D.I YOGYAKARTA,Cabai Rawit Merah,Agustus,2025,2676,"Rp26,866"
35,JAWA TIMUR,Cabai Rawit Merah,Agustus,2025,45701,"Rp28,112"
36,BANTEN,Cabai Rawit Merah,Agustus,2025,567,"Rp41,092"
51,BALI,Cabai Rawit Merah,Agustus,2025,1541,"Rp32,879"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,Agustus,2025,12847,"Rp32,939"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,Agustus,2025,1146,"Rp62,842"
61,KALIMANTAN BARAT,Cabai Rawit Merah,Agustus,2025,565,"Rp58,669"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,Agustus,2025,399,"Rp67,303"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,Agustus,2025,1121,"Rp52,756"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,Agustus,2025,590,"Rp54,477"
65,KALIMANTAN UTARA,Cabai Rawit Merah,Agustus,2025,798,"Rp76,008"
71,SULAWESI UTARA,Cabai Rawit Merah,Agustus,2025,1017,"Rp53,279"
72,SULAWESI TENGAH,Cabai Rawit Merah,Agustus,2025,661,"Rp48,573"
73,SULAWESI SELATAN,Cabai Rawit Merah,Agustus,2025,3844,"Rp35,910"
74,SULAWESI TENGGARA,Cabai Rawit Merah,Agustus,2025,305,"Rp66,753"
75,GORONTALO,Cabai Rawit Merah,Agustus,2025,819,"Rp46,086"
76,SULAWESI BARAT,Cabai Rawit Merah,Agustus,2025,267,"Rp41,203"
81,MALUKU,Cabai Rawit Merah,Agustus,2025,245,"Rp93,070"
82,MALUKU UTARA,Cabai Rawit Merah,Agustus,2025,350,"Rp82,572"
91,PAPUA,Cabai Rawit Merah,Agustus,2025,12,"Rp95,778"
92,PAPUA BARAT,Cabai Rawit Merah,Agustus,2025,25,"Rp88,447"
93,PAPUA SELATAN,Cabai Rawit Merah,Agustus,2025,,"Rp117,273"
94,PAPUA TENGAH,Cabai Rawit Merah,Agustus,2025,,"Rp112,758"
95,PAPUA PEGUNUNGAN,Cabai Rawit Merah,Agustus,2025,2,
96,PAPUA BARAT DAYA,Cabai Rawit Merah,Agustus,2025,,"Rp91,320"
11,ACEH,Daging Ayam Ras,Agustus,2025,3907,"Rp30,633"
12,SUMATERA UTARA,Daging Ayam Ras,Agustus,2025,19533,"Rp34,525"
13,SUMATERA BARAT,Daging Ayam Ras,Agustus,2025,6290,"Rp35,649"
14,RIAU,Daging Ayam Ras,Agustus,2025,9556,"Rp35,228"
15,JAMBI,Daging Ayam Ras,Agustus,2025,5125,"Rp34,553"
16,SUMATERA SELATAN,Daging Ayam Ras,Agustus,2025,12602,"Rp32,838"
17,BENGKULU,Daging Ayam Ras,Agustus,2025,1127,"Rp35,488"
18,LAMPUNG,Daging Ayam Ras,Agustus,2025,10323,"Rp34,567"
19,KEPULAUAN BANGKA BELITUNG,Daging Ayam Ras,Agustus,2025,2449,"Rp35,325"
21,KEPULAUAN RIAU,Daging Ayam Ras,Agustus,2025,1976,"Rp39,993"
31,DKI JAKARTA,Daging Ayam Ras,Agustus,2025,,"Rp36,729"
32,JAWA BARAT,Daging Ayam Ras,Agustus,2025,80937,"Rp34,216"
33,JAWA TENGAH,Daging Ayam Ras,Agustus,2025,65555,"Rp34,061"
34,D.I YOGYAKARTA,Daging Ayam Ras,Agustus,2025,5967,"Rp32,215"
35,JAWA TIMUR,Daging Ayam Ras,Agustus,2025,42336,"Rp32,577"
36,BANTEN,Daging Ayam Ras,Agustus,2025,21060,"Rp34,584"
51,BALI,Daging Ayam Ras,Agustus,2025,8902,"Rp38,205"
52,NUSA TENGGARA BARAT,Daging Ayam Ras,Agustus,2025,4292,"Rp36,864"
53,NUSA TENGGARA TIMUR,Daging Ayam Ras,Agustus,2025,1661,"Rp44,398"
61,KALIMANTAN BARAT,Daging Ayam Ras,Agustus,2025,6216,"Rp40,135"
62,KALIMANTAN TENGAH,Daging Ayam Ras,Agustus,2025,3310,"Rp37,920"
63,KALIMANTAN SELATAN,Daging Ayam Ras,Agustus,2025,10601,"Rp31,774"
64,KALIMANTAN TIMUR,Daging Ayam Ras,Agustus,2025,6675,"Rp38,882"
65,KALIMANTAN UTARA,Daging Ayam Ras,Agustus,2025,486,"Rp47,024"
71,SULAWESI UTARA,Daging Ayam Ras,Agustus,2025,1316,"Rp35,223"
72,SULAWESI TENGAH,Daging Ayam Ras,Agustus,2025,1092,"Rp33,848"
73,SULAWESI SELATAN,Daging Ayam Ras,Agustus,2025,10084,"Rp26,678"
74,SULAWESI TENGGARA,Daging Ayam Ras,Agustus,2025,906,"Rp32,100"
75,GORONTALO,Daging Ayam Ras,Agustus,2025,751,"Rp31,417"
76,SULAWESI BARAT,Daging Ayam Ras,Agustus,2025,439,"Rp30,211"
81,MALUKU,Daging Ayam Ras,Agustus,2025,27,"Rp43,784"
82,MALUKU UTARA,Daging Ayam Ras,Agustus,2025,11,"Rp45,739"
91,PAPUA,Daging Ayam Ras,Agustus,2025,592,"Rp40,836"
92,PAPUA BARAT,Daging Ayam Ras,Agustus,2025,83,"Rp47,307"
93,PAPUA SELATAN,Daging Ayam Ras,Agustus,2025,,"Rp44,937"
94,PAPUA TENGAH,Daging Ayam Ras,Agustus,2025,,"Rp53,282"
95,PAPUA PEGUNUNGAN,Daging Ayam Ras,Agustus,2025,,
96,PAPUA BARAT DAYA,Daging Ayam Ras,Agustus,2025,,"Rp43,668"
11,ACEH,Daging Sapi Murni,Agustus,2025,1240,"Rp151,944"
12,SUMATERA UTARA,Daging Sapi Murni,Agustus,2025,1745,"Rp128,304"
13,SUMATERA BARAT,Daging Sapi Murni,Agustus,2025,1038,"Rp142,432"
14,RIAU,Daging Sapi Murni,Agustus,2025,1072,"Rp143,248"
15,JAMBI,Daging Sapi Murni,Agustus,2025,146,"Rp131,665"
16,SUMATERA SELATAN,Daging Sapi Murni,Agustus,2025,210,"Rp135,572"
17,BENGKULU,Daging Sapi Murni,Agustus,2025,200,"Rp134,671"
18,LAMPUNG,Daging Sapi Murni,Agustus,2025,1305,"Rp132,728"
19,KEPULAUAN BANGKA BELITUNG,Daging Sapi Murni,Agustus,2025,84,"Rp140,145"
21,KEPULAUAN RIAU,Daging Sapi Murni,Agustus,2025,37,"Rp159,235"
31,DKI JAKARTA,Daging Sapi Murni,Agustus,2025,1041,"Rp133,358"
32,JAWA BARAT,Daging Sapi Murni,Agustus,2025,4913,"Rp132,315"
33,JAWA TENGAH,Daging Sapi Murni,Agustus,2025,3849,"Rp130,748"
34,D.I YOGYAKARTA,Daging Sapi Murni,Agustus,2025,294,"Rp134,920"
35,JAWA TIMUR,Daging Sapi Murni,Agustus,2025,5733,"Rp119,020"
36,BANTEN,Daging Sapi Murni,Agustus,2025,1151,"Rp134,489"
51,BALI,Daging Sapi Murni,Agustus,2025,751,"Rp115,401"
52,NUSA TENGGARA BARAT,Daging Sapi Murni,Agustus,2025,925,"Rp122,334"
53,NUSA TENGGARA TIMUR,Daging Sapi Murni,Agustus,2025,390,"Rp112,086"
61,KALIMANTAN BARAT,Daging Sapi Murni,Agustus,2025,249,"Rp155,770"
62,KALIMANTAN TENGAH,Daging Sapi Murni,Agustus,2025,123,"Rp155,082"
63,KALIMANTAN SELATAN,Daging Sapi Murni,Agustus,2025,441,"Rp154,463"
64,KALIMANTAN TIMUR,Daging Sapi Murni,Agustus,2025,474,"Rp157,636"
65,KALIMANTAN UTARA,Daging Sapi Murni,Agustus,2025,40,"Rp168,000"
71,SULAWESI UTARA,Daging Sapi Murni,Agustus,2025,309,"Rp133,085"
72,SULAWESI TENGAH,Daging Sapi Murni,Agustus,2025,262,"Rp136,656"
73,SULAWESI SELATAN,Daging Sapi Murni,Agustus,2025,790,"Rp125,243"
74,SULAWESI TENGGARA,Daging Sapi Murni,Agustus,2025,350,"Rp135,653"
75,GORONTALO,Daging Sapi Murni,Agustus,2025,147,"Rp134,333"
76,SULAWESI BARAT,Daging Sapi Murni,Agustus,2025,43,"Rp127,932"
81,MALUKU,Daging Sapi Murni,Agustus,2025,0,"Rp123,679"
82,MALUKU UTARA,Daging Sapi Murni,Agustus,2025,81,"Rp135,189"
91,PAPUA,Daging Sapi Murni,Agustus,2025,60,"Rp146,700"
92,PAPUA BARAT,Daging Sapi Murni,Agustus,2025,32,"Rp124,701"
93,PAPUA SELATAN,Daging Sapi Murni,Agustus,2025,,"Rp133,421"
94,PAPUA TENGAH,Daging Sapi Murni,Agustus,2025,,"Rp164,502"
95,PAPUA PEGUNUNGAN,Daging Sapi Murni,Agustus,2025,77,
96,PAPUA BARAT DAYA,Daging Sapi Murni,Agustus,2025,,"Rp154,055"
11,ACEH,Telur Ayam Ras,Agustus,2025,141,"Rp27,129"
12,SUMATERA UTARA,Telur Ayam Ras,Agustus,2025,48740,"Rp28,930"
13,SUMATERA BARAT,Telur Ayam Ras,Agustus,2025,24956,"Rp28,694"
14,RIAU,Telur Ayam Ras,Agustus,2025,450,"Rp28,408"
15,JAMBI,Telur Ayam Ras,Agustus,2025,3426,"Rp27,816"
16,SUMATERA SELATAN,Telur Ayam Ras,Agustus,2025,19159,"Rp27,486"
17,BENGKULU,Telur Ayam Ras,Agustus,2025,666,"Rp28,059"
18,LAMPUNG,Telur Ayam Ras,Agustus,2025,18385,"Rp27,888"
19,KEPULAUAN BANGKA BELITUNG,Telur Ayam Ras,Agustus,2025,951,"Rp30,653"
21,KEPULAUAN RIAU,Telur Ayam Ras,Agustus,2025,1642,"Rp30,920"
31,DKI JAKARTA,Telur Ayam Ras,Agustus,2025,,"Rp28,511"
32,JAWA BARAT,Telur Ayam Ras,Agustus,2025,59836,"Rp28,251"
33,JAWA TENGAH,Telur Ayam Ras,Agustus,2025,61164,"Rp26,964"
34,D.I YOGYAKARTA,Telur Ayam Ras,Agustus,2025,9475,"Rp27,021"
35,JAWA TIMUR,Telur Ayam Ras,Agustus,2025,165405,"Rp26,796"
36,BANTEN,Telur Ayam Ras,Agustus,2025,26898,"Rp27,903"
51,BALI,Telur Ayam Ras,Agustus,2025,19516,"Rp27,667"
52,NUSA TENGGARA BARAT,Telur Ayam Ras,Agustus,2025,3918,"Rp30,664"
53,NUSA TENGGARA TIMUR,Telur Ayam Ras,Agustus,2025,433,"Rp32,189"
61,KALIMANTAN BARAT,Telur Ayam Ras,Agustus,2025,7783,"Rp32,992"
62,KALIMANTAN TENGAH,Telur Ayam Ras,Agustus,2025,567,"Rp31,592"
63,KALIMANTAN SELATAN,Telur Ayam Ras,Agustus,2025,9533,"Rp29,661"
64,KALIMANTAN TIMUR,Telur Ayam Ras,Agustus,2025,2846,"Rp32,187"
65,KALIMANTAN UTARA,Telur Ayam Ras,Agustus,2025,143,"Rp34,229"
71,SULAWESI UTARA,Telur Ayam Ras,Agustus,2025,3079,"Rp31,312"
72,SULAWESI TENGAH,Telur Ayam Ras,Agustus,2025,2044,"Rp29,561"
73,SULAWESI SELATAN,Telur Ayam Ras,Agustus,2025,20373,"Rp26,353"
74,SULAWESI TENGGARA,Telur Ayam Ras,Agustus,2025,288,"Rp28,895"
75,GORONTALO,Telur Ayam Ras,Agustus,2025,495,"Rp31,184"
76,SULAWESI BARAT,Telur Ayam Ras,Agustus,2025,269,"Rp28,211"
81,MALUKU,Telur Ayam Ras,Agustus,2025,69,"Rp35,854"
82,MALUKU UTARA,Telur Ayam Ras,Agustus,2025,13,"Rp34,230"
91,PAPUA,Telur Ayam Ras,Agustus,2025,363,"Rp36,453"
92,PAPUA BARAT,Telur Ayam Ras,Agustus,2025,93,"Rp37,045"
93,PAPUA SELATAN,Telur Ayam Ras,Agustus,2025,,"Rp48,802"
94,PAPUA TENGAH,Telur Ayam Ras,Agustus,2025,,"Rp45,814"
95,PAPUA PEGUNUNGAN,Telur Ayam Ras,Agustus,2025,,
96,PAPUA BARAT DAYA,Telur Ayam Ras,Agustus,2025,,"Rp37,706"
11,ACEH,Cabai Rawit Merah,September,2025,4711,"Rp49,529"
12,SUMATERA UTARA,Cabai Rawit Merah,September,2025,9230,"Rp54,323"
13,SUMATERA BARAT,Cabai Rawit Merah,September,2025,1667,"Rp51,084"
14,RIAU,Cabai Rawit Merah,September,2025,597,"Rp56,199"
15,JAMBI,Cabai Rawit Merah,September,2025,2044,"Rp43,612"
16,SUMATERA SELATAN,Cabai Rawit Merah,September,2025,653,"Rp40,446"
17,BENGKULU,Cabai Rawit Merah,September,2025,1371,"Rp43,693"
18,LAMPUNG,Cabai Rawit Merah,September,2025,1011,"Rp40,502"
19,KEPULAUAN BANGKA BELITUNG,Cabai Rawit Merah,September,2025,590,"Rp62,131"
21,KEPULAUAN RIAU,Cabai Rawit Merah,September,2025,69,"Rp67,043"
31,DKI JAKARTA,Cabai Rawit Merah,September,2025,,"Rp47,892"
32,JAWA BARAT,Cabai Rawit Merah,September,2025,13988,"Rp39,632"
33,JAWA TENGAH,Cabai Rawit Merah,September,2025,20409,"Rp32,337"
34,D.I YOGYAKARTA,Cabai Rawit Merah,September,2025,2724,"Rp31,457"
35,JAWA TIMUR,Cabai Rawit Merah,September,2025,43205,"Rp30,092"
36,BANTEN,Cabai Rawit Merah,September,2025,509,"Rp41,677"
51,BALI,Cabai Rawit Merah,September,2025,1613,"Rp31,086"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,September,2025,11581,"Rp28,505"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,September,2025,683,"Rp47,479"
61,KALIMANTAN BARAT,Cabai Rawit Merah,September,2025,585,"Rp59,458"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,September,2025,380,"Rp62,448"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,September,2025,1059,"Rp49,750"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,September,2025,568,"Rp42,875"
65,KALIMANTAN UTARA,Cabai Rawit Merah,September,2025,727,"Rp66,661"
71,SULAWESI UTARA,Cabai Rawit Merah,September,2025,877,"Rp51,974"
72,SULAWESI TENGAH,Cabai Rawit Merah,September,2025,1745,"Rp45,863"
73,SULAWESI SELATAN,Cabai Rawit Merah,September,2025,3517,"Rp28,205"
74,SULAWESI TENGGARA,Cabai Rawit Merah,September,2025,364,"Rp53,949"
75,GORONTALO,Cabai Rawit Merah,September,2025,927,"Rp50,607"
76,SULAWESI BARAT,Cabai Rawit Merah,September,2025,219,"Rp37,946"
81,MALUKU,Cabai Rawit Merah,September,2025,258,"Rp81,620"
82,MALUKU UTARA,Cabai Rawit Merah,September,2025,174,"Rp72,354"
91,PAPUA,Cabai Rawit Merah,September,2025,9,"Rp82,611"
92,PAPUA BARAT,Cabai Rawit Merah,September,2025,36,"Rp77,865"
